institution,project_id,country,title,description,amount_original,original_currency,amount_eur,amount_usd,approval_date,approval_year,closing_date,status,sector,instrument_type,public_private,implementing_entity,source_url,financial_intermediary,guarantee_blended,eu_alignment,humanitarian_dev
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/001,Central African Republic,"3.2.1: EDUCATION POLICIES, STRATEGIES AN","By 2013, policies, strategies and budgets on equity, gender, early childhood and parent-teachers are prepared and adopted.",4258198.0,USD,3312226.0,4258198.0,2012-01-01,2012.0,,Pipeline,education,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/001,Central African Republic,"3.2.1: EDUCATION POLICIES, STRATEGIES AN","By 2013, policies, strategies and budgets on equity, gender, early childhood and parent-teachers are prepared and adopted.",4258198.0,USD,3312226.0,4258198.0,2012-01-01,2012.0,,Pipeline,education,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/002,Central African Republic,3.2.2 : CHILD FRIENDLY SCHOOLS STANDARDS,"By 2016, 50% of schools in post conflict prefectures apply the child friendly school standards.",613467.0,USD,477183.0,613467.0,2012-01-01,2012.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/002,Central African Republic,3.2.2 : CHILD FRIENDLY SCHOOLS STANDARDS,"By 2016, 50% of schools in post conflict prefectures apply the child friendly school standards.",613467.0,USD,477183.0,613467.0,2012-01-01,2012.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/003,Central African Republic,3.2.3 : PARENT TEACHER CAPACITY,"By 2014, 90% of parent-teachers in the seven post conflict prefectures are able to provide a minimum standard of quality education.",5967560.0,USD,4641848.0,5967560.0,2012-01-01,2012.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/003,Central African Republic,3.2.3 : PARENT TEACHER CAPACITY,"By 2014, 90% of parent-teachers in the seven post conflict prefectures are able to provide a minimum standard of quality education.",5967560.0,USD,4641848.0,5967560.0,2012-01-01,2012.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/003,Central African Republic,3.2.3 : PARENT TEACHER CAPACITY,"By 2014, 90% of parent-teachers in the seven post conflict prefectures are able to provide a minimum standard of quality education.",5967560.0,USD,4641848.0,5967560.0,2012-01-01,2012.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/003,Central African Republic,3.2.3 : PARENT TEACHER CAPACITY,"By 2014, 90% of parent-teachers in the seven post conflict prefectures are able to provide a minimum standard of quality education.",5967560.0,USD,4641848.0,5967560.0,2012-01-01,2012.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/004,Central African Republic,3.2.4 : EDUCATION INFORMATION MANAGEMENT,"By 2016, ministry of education personnel at the central and decentralized levels have strengthened the information and management system for education.",83310.0,USD,64802.0,83310.0,2012-01-01,2012.0,,Pipeline,education,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/004,Central African Republic,3.2.4 : EDUCATION INFORMATION MANAGEMENT,"By 2016, ministry of education personnel at the central and decentralized levels have strengthened the information and management system for education.",83310.0,USD,64802.0,83310.0,2012-01-01,2012.0,,Pipeline,education,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/005,Central African Republic,3.2.5. AMEILORATION QUALITE EDUCATION EU,"- Enseignants form̩s, ̩quip̩s et d̩ploy̩s aux ̩coles dans les zones accessibles",2955537.0,USD,2663846.0,2955537.0,2015-01-01,2015.0,,Pipeline,education,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/005,Central African Republic,3.2.5. AMEILORATION QUALITE EDUCATION EU,"- Enseignants form̩s, ̩quip̩s et d̩ploy̩s aux ̩coles dans les zones accessibles",2955537.0,USD,2663846.0,2955537.0,2015-01-01,2015.0,,Pipeline,education,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/805/007,Central African Republic,3.2.7 APPUI/RENFORCEMENT CAP. MEN/AUTOR,Un appui et un renforcement sont apport̩s au Minist̬re de l'̩ducation (MEN) et autres autorit̩s en charge de l'̩ducation,1488700.0,USD,1341776.0,1488700.0,2015-01-01,2015.0,,Pipeline,transport,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/806/001,Central African Republic,"4.1.1 : CHILD PROTECTION POLICIES, LEGIS","By 2016, the National Council for Child Protection and the five sub-committees are operational, and prepare and submit key legislation, policies and strategies for the implementation of the CRC.",1539740.0,USD,1197682.0,1539740.0,2012-01-01,2012.0,,Pipeline,social protection,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/806/001,Central African Republic,"4.1.1 : CHILD PROTECTION POLICIES, LEGIS","By 2016, the National Council for Child Protection and the five sub-committees are operational, and prepare and submit key legislation, policies and strategies for the implementation of the CRC.",1539740.0,USD,1197682.0,1539740.0,2012-01-01,2012.0,,Pipeline,social protection,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/806/001,Central African Republic,"4.1.1 : CHILD PROTECTION POLICIES, LEGIS","By 2016, the National Council for Child Protection and the five sub-committees are operational, and prepare and submit key legislation, policies and strategies for the implementation of the CRC.",1539740.0,USD,1197682.0,1539740.0,2012-01-01,2012.0,,Pipeline,social protection,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/806/002,Central African Republic,4.1.2 : JUVENILE JUSTICE,"By 2016 the juvenile justice system, including police, social workers and judges, is capable of ensuring the implementation of the Law 02/011 of 25 July 2002  and 500 children in contact with the law (victims and perpetrators) receive monitoring and appropriate support in the three courts of appeal.",176977.0,USD,137661.0,176977.0,2012-01-01,2012.0,,Pipeline,transport,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/806/003,Central African Republic,4.1.3 : OVC REINTEGRATION AND SUPPORT,"By 2016, orphans and vulnerable children (children affected and infected by AIDS, separated children, children in contact with the law, children affected by conflict, etc.) are reunited with their families or an appropriate alternate and have access to a package of services including medical, psycho",452321.0,USD,351836.0,452321.0,2012-01-01,2012.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/806/003,Central African Republic,4.1.3 : OVC REINTEGRATION AND SUPPORT,"By 2016, orphans and vulnerable children (children affected and infected by AIDS, separated children, children in contact with the law, children affected by conflict, etc.) are reunited with their families or an appropriate alternate and have access to a package of services including medical, psycho",452321.0,USD,351836.0,452321.0,2012-01-01,2012.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/806/004,Central African Republic,4.1.4 : BIRTH REGISTRATION,"By 2014, officials of key ministries civil services concerning the registration of births develop and validate a national birth registration policy and begin implementation.",220379.0,USD,171421.0,220379.0,2012-01-01,2012.0,,Pipeline,multisector,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/807/001,Central African Republic,4.2.1 : EMERGENCY CAAC,"By 2017, children associated with armed forces and armed groups, including self-defense groups, are released and recevive a multi- sectoral support for their rehabilitation and reintegration into their families and communities.",26713480.0,USD,20778998.0,26713480.0,2012-01-01,2012.0,,Pipeline,humanitarian assistance,grant,public,,,no,no,,humanitarian
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/807/002,Central African Republic,4.2.2 : MRM FOR 1612,"By 2017, a mechanism for monitoring and reporting on the six grave violations of children's rights is in place and operational.",1953196.0,USD,1519287.0,1953196.0,2012-01-01,2012.0,,Pipeline,transport,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/807/002,Central African Republic,4.2.2 : MRM FOR 1612,"By 2017, a mechanism for monitoring and reporting on the six grave violations of children's rights is in place and operational.",1953196.0,USD,1519287.0,1953196.0,2012-01-01,2012.0,,Pipeline,transport,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/807/003,Central African Republic,4.2.3 : EMERGENCY GBV,"Survivors of GBV benefit from holistic assistance (medical, psychosocial, socio-economic and legal) and protection against all forms of violence, exploitation and abuse, according to the standard operating procedures.",5743421.0,USD,4467502.0,5743421.0,2012-01-01,2012.0,,Pipeline,humanitarian assistance,grant,public,,,no,no,,humanitarian
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/807/004,Central African Republic,4.2.4 RESILIENCE -BUILD A PROTECTIVE ENV,"Support the resilience of families,care givers and communities to build a protective environment for children and women in post conflict situation.",2850381.0,USD,2146210.0,2850381.0,2013-01-01,2013.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/807/004,Central African Republic,4.2.4 RESILIENCE -BUILD A PROTECTIVE ENV,"Support the resilience of families,care givers and communities to build a protective environment for children and women in post conflict situation.",2850381.0,USD,2146210.0,2850381.0,2013-01-01,2013.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/807/004,Central African Republic,4.2.4 RESILIENCE -BUILD A PROTECTIVE ENV,"Support the resilience of families,care givers and communities to build a protective environment for children and women in post conflict situation.",2850381.0,USD,2146210.0,2850381.0,2013-01-01,2013.0,,Pipeline,fragility and conflict,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/001,Central African Republic,5.1.1: PME CAPACITY BUILDING,"Partners at national and sub-national levels regularly develop, implement, and monitor  plans that apply the principles of HRBA, RBM, Gender and the approach of the 'Marginal Bottleneck Budgeting ' (MBB)",115629.0,USD,89942.0,115629.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/001,Central African Republic,5.1.1: PME CAPACITY BUILDING,"Partners at national and sub-national levels regularly develop, implement, and monitor  plans that apply the principles of HRBA, RBM, Gender and the approach of the 'Marginal Bottleneck Budgeting ' (MBB)",115629.0,USD,89942.0,115629.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/001,Central African Republic,5.1.1: PME CAPACITY BUILDING,"Partners at national and sub-national levels regularly develop, implement, and monitor  plans that apply the principles of HRBA, RBM, Gender and the approach of the 'Marginal Bottleneck Budgeting ' (MBB)",115629.0,USD,89942.0,115629.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/001,Central African Republic,5.1.1: PME CAPACITY BUILDING,"Partners at national and sub-national levels regularly develop, implement, and monitor  plans that apply the principles of HRBA, RBM, Gender and the approach of the 'Marginal Bottleneck Budgeting ' (MBB)",115629.0,USD,89942.0,115629.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/001,Central African Republic,5.1.1: PME CAPACITY BUILDING,"Partners at national and sub-national levels regularly develop, implement, and monitor  plans that apply the principles of HRBA, RBM, Gender and the approach of the 'Marginal Bottleneck Budgeting ' (MBB)",115629.0,USD,89942.0,115629.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/001,Central African Republic,5.1.1: PME CAPACITY BUILDING,"Partners at national and sub-national levels regularly develop, implement, and monitor  plans that apply the principles of HRBA, RBM, Gender and the approach of the 'Marginal Bottleneck Budgeting ' (MBB)",115629.0,USD,89942.0,115629.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/002,Central African Republic,5.1.2 :CAPACITY BUILDING FOR DECENTRALIS,"By 2013, the capacity of technical personnel in the prefectures and communes in the targeted areas of intervention is strengthened for improved work planning, delegation of authority and statistics on civil status.",5050.0,USD,3928.0,5050.0,2012-01-01,2012.0,,Pipeline,social protection,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/002,Central African Republic,5.1.2 :CAPACITY BUILDING FOR DECENTRALIS,"By 2013, the capacity of technical personnel in the prefectures and communes in the targeted areas of intervention is strengthened for improved work planning, delegation of authority and statistics on civil status.",5050.0,USD,3928.0,5050.0,2012-01-01,2012.0,,Pipeline,social protection,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/003,Central African Republic,5.1.3: NATIONAL CAPACITY FOR SITUATION,"5.1.3: National capacity to strengthen analysis of situation of children, women and vulnerable groups",133703.0,USD,104000.0,133703.0,2012-01-01,2012.0,,Pipeline,social protection,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/004,Central African Republic,5.1.4 : DECENTRALISED DATA COLLECTION AN,"By 2013, the capacity of the regional planning offices in the targeted prefectures is reinforced for the collection, processing and analysis of routine data and statistics.",18242.0,USD,14189.0,18242.0,2012-01-01,2012.0,,Pipeline,social protection,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/004,Central African Republic,5.1.4 : DECENTRALISED DATA COLLECTION AN,"By 2013, the capacity of the regional planning offices in the targeted prefectures is reinforced for the collection, processing and analysis of routine data and statistics.",18242.0,USD,14189.0,18242.0,2012-01-01,2012.0,,Pipeline,social protection,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/005,Central African Republic,5.1.5 : EQUITY BASED PLANNING AND BUDGET,"The Ministry of Planning and Economy and key stakeholders design a policy and develop and implement a social protection programme for most vulnerable groups and design and analyse budgets focusing on children, women and most vulnerable groups",358213.0,USD,278635.0,358213.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/005,Central African Republic,5.1.5 : EQUITY BASED PLANNING AND BUDGET,"The Ministry of Planning and Economy and key stakeholders design a policy and develop and implement a social protection programme for most vulnerable groups and design and analyse budgets focusing on children, women and most vulnerable groups",358213.0,USD,278635.0,358213.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/808/005,Central African Republic,5.1.5 : EQUITY BASED PLANNING AND BUDGET,"The Ministry of Planning and Economy and key stakeholders design a policy and develop and implement a social protection programme for most vulnerable groups and design and analyse budgets focusing on children, women and most vulnerable groups",358213.0,USD,278635.0,358213.0,2012-01-01,2012.0,,Pipeline,governance,grant,public,,,no,no,,development
